time,symbol,side,price,shares,amount,fee,tax,note
2026-05-01 19:20:17,002475,BUY,14.8074,3900,57748.86,17.324658,0.0,strategy_rebalance
2026-05-01 19:20:17,600887,SELL,27.416285000000002,2100,57574.198500000006,17.27225955,28.787099250000004,strategy_rebalance
2026-05-01 19:20:17,000333,BUY,43.84191,1300,56994.483,17.098344899999997,0.0,strategy_rebalance
2026-05-01 19:20:17,000333,SELL,42.048965,1300,54663.654500000004,16.39909635,27.331827250000003,strategy_rebalance
2026-05-01 19:20:17,600036,BUY,27.543765,2000,55087.53,16.526259,0.0,strategy_rebalance
2026-05-01 19:20:17,601899,BUY,3.2816399999999994,17300,56772.37199999999,17.031711599999994,0.0,strategy_rebalance
2026-05-01 19:20:17,002475,SELL,16.3918,300,4917.54,5.0,2.45877,strategy_rebalance
2026-05-01 19:20:17,601899,SELL,3.1984000000000004,17300,55332.32000000001,16.599696,27.666160000000005,strategy_rebalance
2026-05-01 19:20:17,000858,BUY,96.718335,100,9671.833499999999,5.0,0.0,strategy_rebalance
2026-05-01 19:20:17,601012,BUY,12.776385,4500,57493.7325,17.248119749999997,0.0,strategy_rebalance
2026-05-01 19:20:17,601318,SELL,71.054455,700,49738.118500000004,14.92143555,24.869059250000003,strategy_rebalance
2026-05-01 19:20:17,600036,SELL,27.04647,2000,54092.94,16.227882,27.046470000000003,strategy_rebalance
2026-05-01 19:20:17,600309,BUY,38.19909,1400,53478.725999999995,16.043617799999996,0.0,strategy_rebalance
2026-05-01 19:20:17,000858,SELL,93.39328,600,56035.968,16.8107904,28.017984000000002,strategy_rebalance
2026-05-01 19:20:17,601012,SELL,12.09395,4500,54422.775,16.3268325,27.2113875,strategy_rebalance
2026-05-01 19:20:17,601899,BUY,3.3416699999999997,16600,55471.721999999994,16.641516599999996,0.0,strategy_rebalance
2026-05-01 19:20:17,600276,BUY,45.4227,1200,54507.24,16.352172,0.0,strategy_rebalance
2026-05-01 19:20:17,002475,SELL,17.561215,300,5268.364500000001,5.0,2.6341822500000003,strategy_rebalance
2026-05-01 19:20:17,600309,SELL,37.371305,1400,52319.827,15.695948099999997,26.1599135,strategy_rebalance
2026-05-01 19:20:17,601899,SELL,3.31834,16600,55084.444,16.5253332,27.542222000000002,strategy_rebalance
2026-05-01 19:20:17,000858,BUY,101.77086,500,50885.43,15.265628999999999,0.0,strategy_rebalance
2026-05-01 19:20:17,601318,BUY,72.55626,700,50789.382,15.236814599999999,0.0,strategy_rebalance
2026-05-01 19:20:17,002475,SELL,19.180405000000004,100,1918.0405000000003,5.0,0.9590202500000001,strategy_rebalance
